timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0;time;ac_supported;63.5;22.0;22.5
1520264084.9546678;beacon;20;00:4a:77:59:ba:be;9;4;H369A59BABE;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:44;;;;
1520264085.742562;beacon;20;00:90:d0:ea:aa:26;1;4;Reuser;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:45;;;;
1520264085.7926464;beacon;20;00:0f:94:b3:cc:54;1;4;wifi_jan_sas;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:45;;;;
1520264086.332877;beacon;20;9c:3d:cf:44:88:15;6;4;Scorpion II;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264086.4849482;beacon;20;f2:9f:c2:37:c4:7b;6;4;TERMINAL;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264086.5513368;beacon;20;32:cd:a7:fd:30:35;11;6;DIRECT-RkM2070 Series;True;True;False;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264086.5770664;beacon;20;70:2e:22:8d:5c:ed;11;4;H369A8D5CED;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264086.5788844;beacon;20;6a:2e:22:8d:5c:ee;11;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264086.6470633;beacon;20;74:85:2a:18:42:9a;11;4;SKP_101f76;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:46;;;;
1520264087.957066;beacon;20;30:99:35:91:69:94;8;4;BakkerijOostlaan2G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:47;;;;
1520264088.3619847;beacon;20;72:2e:22:86:e5:1f;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:48;;;;
1520264088.6164827;beacon;20;ac:86:74:1d:c5:5b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:48;;;;
1520264089.4880898;beacon;20;f0:9f:c2:27:df:50;13;4;Fratelli-Office;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:49;;;;
1520264089.7080626;beacon;20;f0:9f:c2:37:c9:74;6;4;TERMINAL;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:49;;;;
1520264089.791926;beacon;20;fa:9f:c2:37:d1:38;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:49;;;;
1520264089.8206694;beacon;20;f2:9f:c2:27:df:50;11;4;Fratelli-P;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:49;;;;
1520264090.8566844;beacon;20;7a:68:c8:e5:fa:f8;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:50;;;;
1520264090.8586788;beacon;20;7a:68:c8:e5:fa:f9;3;4;chinapijnacker;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:50;;;;
1520264090.8609009;beacon;20;8c:68:c8:e5:fa:fb;3;4;bobonghu;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:50;;;;
1520264091.667504;beacon;20;84:9c:a6:8e:24:a3;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:51;;;;
1520264091.7680845;beacon;20;84:9c:a6:8e:24:a2;9;4;VGV75198E24A3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:51;;;;
1520264091.862665;beacon;20;ac:86:74:1c:f3:0a;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:51;;;;
1520264092.0732102;beacon;20;ac:86:74:1c:f3:0b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:52;;;;
1520264092.3906808;beacon;20;38:60:77:9a:8f:7a;1;4;SKP_7ee03a;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:52;;;;
1520264092.9077466;beacon;20;f6:9f:c2:37:c9:74;6;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:52;;;;
1520264093.0627685;beacon;20;36:1f:29:fd:f1:e0;6;4;hpsetup;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:53;;;;
1520264093.1670983;beacon;20;b0:7f:b9:bd:fd:c1;11;4;ReuserGast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:53;;;;
1520264095.2962933;beacon;20;f2:9f:c2:37:d1:38;5;4;TERMINAL;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:55;;;;
1520264095.6980882;beacon;20;d0:60:8c:22:9b:88;1;4;H369A229B88;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:55;;;;
1520264095.699938;beacon;20;62:60:8c:22:9b:89;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:55;;;;
1520264095.8356974;beacon;20;34:4d:ea:88:d9:fa;1;4;H368N88D9FA;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:55;;;;
1520264095.87712;beacon;20;74:85:2a:16:b3:9d;1;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:55;;;;
1520264096.356954;beacon;20;6c:70:9f:dc:46:4a;6;4;Wi-Fi-netwerk Time Capsule;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:56;;;;
1520264099.0118523;beacon;20;62:4d:ea:88:d9:fb;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:59;;;;
1520264099.0837402;beacon;20;aa:6b:6e:2b:d3:15;1;4;iPhone (2);True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:59;;;;
1520264099.8180182;beacon;20;02:9f:c2:27:df:50;11;4;Fratelli-Hotspot;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:59;;;;
1520264099.8496523;beacon;40;00:50:7f:5d:a4:70;11;4;Futuro-WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:34:59;;;;
1520264102.99748;beacon;40;c4:ea:1d:e1:8c:87;6;4;Deze WiFi kost 5 euro per MB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:02;;;;
1520264105.0897727;beacon;20;ac:86:74:1d:c5:5a;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:05;;;;
1520264108.2490616;beacon;20;28:ff:3e:20:99:c0;9;4;H369A2099C0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:08;;;;
1520264112.294071;beacon;40;00:14:5c:97:1a:28;1;4;Eminent;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:12;;;;
1520264114.521206;beacon;20;02:80:48:4b:2c:98;4;4;Eijsink85925;True;False;False;1.0;True;True;True;True;;;;;;;;;2018-03-05 16:35:14;;;;
1520264116.0535274;beacon;20;9c:1c:12:2f:ca:05;6;4;eduroam;True;True;True;11.0;;;;True;;True;True;True;;True;True;True;2018-03-05 16:35:16;;;;
1520264120.8436263;beacon;20;28:ff:3e:21:4b:85;3;4;TELE2-214B84_2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:20;;;;
1520264122.1665466;beacon;20;74:85:2a:13:51:6d;1;4;SKP_0ed144;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:22;;;;
1520264125.4790258;beacon;20;e8:df:70:34:5d:88;1;6;wifi.ruseler.nl;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:25;;;;
1520264125.8580399;beacon;20;00:a0:57:1b:df:71;13;4;;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:25;;;;
1520264125.9909608;beacon;20;b0:7f:b9:bd:e3:01;6;4;ReuserGast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:25;;;;
1520264126.1478198;beacon;20;18:83:bf:e1:d6:48;6;4;Bloemendaal;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.1936734;beacon;20;b0:7f:b9:bd:e3:00;6;4;Reuser2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.2439704;beacon;20;b0:7f:b9:bd:fd:c0;11;4;Reuser2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.4101884;beacon;40;00:a0:57:1b:f6:e2;11;4;Blokker WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.4128985;beacon;40;c4:ea:1d:a0:11:89;11;4;TELE2-A01189;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.429419;beacon;40;00:a0:57:1b:00:c2;11;4;Blokker WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.705581;beacon;40;60:e3:27:b5:04:d4;2;4;SKP_a215d6_EXT;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264126.8991694;beacon;40;00:a0:57:1b:d7:b3;12;4;Blokker WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:26;;;;
1520264127.2803586;beacon;20;0c:54:a5:4a:82:5d;3;4;SKP_a20e80;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:27;;;;
1520264127.6825306;beacon;20;50:01:d9:5f:86:78;8;4;VFNL-5F8671;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:27;;;;
1520264128.2864075;beacon;20;ac:86:74:17:f6:1a;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:28;;;;
1520264128.375617;beacon;20;ac:86:74:17:f6:1b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:28;;;;
1520264128.7965786;beacon;20;e8:40:f2:83:dc:f3;1;4;SKP_ae7e0e;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:28;;;;
1520264128.7992795;beacon;20;d4:63:fe:dc:cc:d6;1;4;Accesspoint104_5GHz;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:28;;;;
1520264129.3215475;beacon;40;00:1d:aa:c0:6b:98;6;4;BrainWash;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:29;;;;
1520264129.6005125;beacon;20;74:85:2a:18:46:76;11;4;SKP_0ff1ce;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:29;;;;
1520264129.8075302;beacon;20;00:90:d0:e6:fc:4e;11;4;SpeedTouch88AF1E;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:29;;;;
1520264130.3823848;beacon;20;5c:dc:96:39:fc:9d;7;4;bluesun;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:30;;;;
1520264131.71521;beacon;20;00:02:6f:97:fd:a4;5;4;EnGenius;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:31;;;;
1520264132.1106515;beacon;20;34:31:c4:3e:ef:13;1;6;FRITZ!Box Fon WLAN 7360;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264132.420389;beacon;20;b0:b2:dc:f4:66:8c;13;4;Zy_private_RTRC4J;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264132.4445128;beacon;20;20:aa:4b:05:6e:a0;13;4;Gast-SNSbank;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264132.4511023;beacon;20;9c:c7:a6:cd:56:79;13;4;FRITZ!Box 7581 VK;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264132.6559916;beacon;20;50:68:0a:2e:a5:84;6;4;VFNL-2EA57C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264132.6972756;beacon;20;da:0f:99:86:79:3f;6;6;DIRECT-3f-HP M477 LaserJet;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:35:32;;;;
1520264133.0366936;beacon;20;34:68:95:80:10:3e;11;4;HP-Print-3E-LaserJet 1102;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:33;;;;
1520264133.7487738;beacon;20;20:89:86:0f:2e:ac;7;4;H368N0F2EAC;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:33;;;;
1520264133.7505128;beacon;20;62:89:86:0f:2e:ad;7;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:33;;;;
1520264133.889695;beacon;20;78:c1:a7:0a:34:41;3;4;H369A0A3441;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:33;;;;
1520264134.1527038;beacon;20;20:89:86:07:55:a3;8;4;H368N0755A3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:34;;;;
1520264134.9717526;beacon;20;ac:86:74:1d:c5:62;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:34;;;;
1520264135.0939882;beacon;20;ac:86:74:1d:c5:63;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.331659;beacon;20;9c:80:df:dd:22:08;10;4;VGV7519DD2208;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.3335383;beacon;20;9c:80:df:dd:22:09;10;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.4266992;beacon;20;28:c6:8e:39:98:32;1;4;SKP_83ceb0_EXT;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.4735348;beacon;40;00:14:5c:8e:3b:50;1;4;Rombout-WiFi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.4814014;beacon;20;d4:76:ea:09:42:bf;1;4;H369A0942BF;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.5233517;beacon;20;38:60:77:73:dd:c2;1;4;SKP_83ceb0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264135.9448056;beacon;20;74:85:2a:18:7b:ba;6;4;SKP_0ff996;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:35;;;;
1520264136.2176833;beacon;20;34:31:c4:3e:b3:78;11;6;FRITZ!Box Fon WLAN 7360;True;True;True;6.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:36;;;;
1520264136.2587104;beacon;20;74:67:f7:8a:e1:02;11;4;etos;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:36;;;;
1520264137.4834044;beacon;40;f4:f2:6d:26:af:68;8;4;TP-LINK_26AF68;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:37;;;;
1520264138.286268;beacon;20;ac:86:74:1b:ae:8b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:38;;;;
1520264138.671693;beacon;20;64:d1:a3:39:f2:5a;10;4;SKP_0e8152_EXT;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:38;;;;
1520264138.753746;beacon;20;74:85:2a:13:20:4d;1;4;SKP_0eb536;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:38;;;;
1520264138.7598245;beacon;20;7a:76:ea:09:42:bc;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:38;;;;
1520264138.8033867;beacon;20;3c:52:82:b1:47:c7;1;6;DIRECT-C6-HP ENVY 4520 series;True;True;True;6.0;;;;;True;True;True;True;True;True;True;True;2018-03-05 16:35:38;;;;
1520264139.0198255;beacon;40;00:14:5c:97:91:4e;13;4;SKP_Eminent;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:39;;;;
1520264140.5907192;beacon;20;d0:60:8c:25:f0:8a;3;4;H369A25F08A;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:40;;;;
1520264141.7144768;beacon;20;ac:86:74:1b:ae:8a;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:41;;;;
1520264144.9011045;beacon;20;ac:86:74:17:f6:2b;5;4;;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:44;;;;
1520264144.913802;beacon;20;ac:86:74:17:f6:2a;5;4;SKP Ackershof;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:44;;;;
1520264146.2702913;beacon;20;88:d2:74:9e:5c:8c;11;4;TELE2-9E5C8B_2.4G;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:46;;;;
1520264148.3106952;beacon;20;00:50:18:51:62:34;5;4;etech106;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:48;;;;
1520264148.7186346;beacon;20;e4:3e:d7:ab:e3:49;1;4;JAN;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:48;;;;
1520264150.6795673;beacon;20;a0:ec:80:47:27:3a;3;4;SpeedTouch0DA1B2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:50;;;;
1520264150.6923409;beacon;20;5a:4d:ea:9a:4d:e2;8;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:50;;;;
1520264151.7948937;beacon;20;94:57:a5:83:35:3a;10;4;HP-Print-3A-ENVY 5530 series;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:51;;;;
1520264152.9313073;beacon;20;74:b5:7e:25:a3:eb;11;4;H369A25A3EB;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:52;;;;
1520264153.8037517;beacon;20;62:8a:4c:9e:0d:94;3;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:53;;;;
1520264153.8060417;beacon;20;ec:8a:4c:9e:0d:97;3;4;H368N9E0D97;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:53;;;;
1520264154.784439;beacon;40;14:cc:20:cb:4c:f4;5;4;TP-LINK_CB4CF4;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:54;;;;
1520264155.587;beacon;20;74:31:70:b8:36:f1;13;4;ARV7519B836F1;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:55;;;;
1520264156.789789;beacon;20;2c:95:7f:4f:11:3f;12;4;H368N4F113F;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:56;;;;
1520264156.7915053;beacon;20;62:95:7f:4f:11:3c;12;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:56;;;;
1520264159.1653187;beacon;20;74:85:2a:10:83:b6;6;4;SKP_0e6cfa;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:59;;;;
1520264159.209578;beacon;20;74:85:2a:13:fc:53;6;4;SKP_0e9532;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:59;;;;
1520264159.6188872;beacon;20;e8:39:df:9c:66:2c;2;4;Thomson9C662C;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:35:59;;;;
1520264160.1218498;beacon;40;64:d1:a3:43:da:94;12;4;Sitecom43DA94;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:00;;;;
1520264161.3971915;beacon;20;6c:aa:b3:39:79:08;9;4;SKOP;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:01;;;;
1520264161.399636;beacon;20;6c:aa:b3:79:79:08;9;4;SKOP-WLAN;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:01;;;;
1520264161.4937718;beacon;20;e8:40:f2:46:6f:c2;5;4;SKP_90c6e2;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:01;;;;
1520264162.1335628;beacon;20;d4:76:ea:0b:00:cc;1;4;Accesspoint22;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264162.135353;beacon;20;62:76:ea:0b:00:cd;1;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264162.3907578;beacon;20;00:0f:94:d9:04:04;13;4;GNXBFEBD3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264162.4709857;beacon;20;00:14:5c:94:aa:08;6;4;Eminent_Wifi;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264162.4721606;beacon;20;02:2f:9f:24:f9:23;6;4;HPJ610a.0AC835;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264162.6301959;beacon;20;00:0f:94:d8:d3:44;6;4;HM;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:02;;;;
1520264163.7070045;beacon;40;e8:de:27:d3:fb:71;3;4;Thomson9C662C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:03;;;;
1520264164.4349778;beacon;20;72:c7:a6:c9:40:99;4;4;PCK-Pijnacker-Gast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:04;;;;
1520264165.0551708;beacon;20;9c:80:df:54:ac:e0;10;4;VGV751954ACE0;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:05;;;;
1520264166.4826949;beacon;20;84:9c:a6:6c:28:11;2;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:06;;;;
1520264168.6312153;beacon;20;84:9c:a6:6c:28:10;1;4;VGV75196C2810;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:08;;;;
1520264168.724084;beacon;40;00:14:5c:92:8b:f4;1;4;Pijnackersebridgeclub;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:08;;;;
1520264168.867076;beacon;20;00:0f:94:d9:00:94;13;4;GNXBF427B;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:08;;;;
1520264169.2441378;beacon;20;4c:09:d4:95:76:27;6;4;VGV7519957627;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:09;;;;
1520264202.6887448;beacon;40;00:1d:aa:ee:aa:60;11;4;VFNL-EEAA60;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:42;;;;
1520264208.4523387;beacon;40;c4:ea:1d:56:d5:a3;1;4;TELE2-56D5A3;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:48;;;;
1520264211.4722729;beacon;20;cc:5d:4e:8f:d8:a4;10;4;Spanish Castles In Space;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:51;;;;
1520264212.269384;beacon;20;00:0f:94:e6:72:14;6;4;GNXA6CB80;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:52;;;;
1520264214.8053956;beacon;20;50:7e:5d:2d:f6:f8;10;4;VGV75192DF6F8;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:54;;;;
1520264214.8576808;beacon;20;84:1b:5e:de:09:9d;10;4;adluijs;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:54;;;;
1520264217.6985123;beacon;20;88:d2:74:ab:87:6d;9;4;H369AAB876D;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:57;;;;
1520264217.700288;beacon;20;6a:d2:74:ab:87:6e;9;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:57;;;;
1520264217.7979307;beacon;20;62:be:53:7c:06:45;5;4;KPN Fon;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:57;;;;
1520264217.898572;beacon;20;54:be:53:7c:06:44;5;4;H369A7C0644;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:57;;;;
1520264218.3102543;beacon;20;5c:dc:96:2d:e9:84;1;4;VGV75192DE984;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:36:58;;;;
1520264222.3654494;beacon;40;00:0c:f6:d0:59:1c;11;4;SitecomD0591C;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:02;;;;
1520264223.766282;beacon;40;00:14:5c:95:81:6e;8;4;Eminent;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:03;;;;
1520264225.0644093;beacon;20;e4:3e:d7:ab:ec:0d;1;4;WiFiWoonkamer;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-05 16:37:05;;;;
